Scenario - PC
Logfile written - 09/14/2015 16:43:00

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

002	1	Response	1	103383	93217	1
002	2	Response	1	166263	62788	1
002	3	Response	1	550103	383645	1
002	4	Response	1	915702	365511	1
002	5	Response	11	996182	80420	1
002	8	Response	10	1101943	35887	1
002	10	Response	1	1403381	287172	3
002	12	Response	11	1531062	77441	1
002	15	Response	10	1636341	32426	3
002	18	Response	12	1768662	64440	1
002	22	Response	8	1890422	35740	2
002	25	Response	14	2016343	61354	1
002	29	Response	5	2121303	15687	1
002	32	Response	12	2300023	93933	1
002	35	Response	12	2385623	29239	1
002	38	Response	14	2510582	53891	1
002	42	Response	5	2629623	22471	1
002	45	Response	12	2790741	83282	2
002	48	Response	12	2889462	31709	1
002	51	Response	13	3012663	54603	1
002	54	Response	13	3132183	23830	1
002	57	Response	15	3220823	11996	1
002	61	Response	5	3381623	22169	1
002	64	Response	15	3512503	52575	1
002	68	Response	5	3626903	16515	1
002	71	Response	13	3777463	66601	1
002	74	Response	14	3876823	15667	1
002	77	Response	13	4014743	53113	1
002	80	Response	15	4132982	21058	2
002	83	Response	15	4261623	49392	1
002	87	Response	5	4375223	12532	1
002	90	Response	15	4517303	54305	1
002	94	Response	5	4631063	17604	1
002	97	Response	13	4776663	62897	1
002	100	Response	15	4884503	20443	1
002	103	Response	15	5020343	55976	1
002	107	Response	5	5134103	19109	1
002	110	Response	13	5275223	59922	1
002	113	Response	15	5384983	19388	1
002	116	Response	15	5523063	57161	1
002	120	Response	5	5631863	15334	1
002	123	Response	15	5778743	61740	1
002	127	Response	5	5879223	11760	1
002	130	Response	12	6033463	65693	1
002	133	Response	15	6148823	30759	1
002	136	Response	15	6273943	55572	1
002	140	Response	5	6379863	11031	1
002	143	Response	15	6524183	55044	1
002	147	Response	5	6641303	21704	1
002	151	Response	8	6821463	1416	1
002	152	Response	15	6891543	21343	1
002	155	Response	8	7028023	57349	1
002	158	Response	15	7134103	12969	1
002	161	Response	9	7277943	56501	1
002	164	Response	15	7379542	7640	2
002	166	Response	1	7969144	547088	1
002	168	Response	14	8092184	72785	1
002	171	Response	12	8186903	37205	1
002	174	Response	11	8300024	50019	1
002	177	Response	13	8411864	11398	1
002	180	Response	11	8547701	46928	3
002	183	Response	13	8671863	20796	1
002	186	Response	13	8820184	68810	1
002	189	Response	13	8906263	24424	1
002	192	Response	12	9031384	49238	1
002	195	Response	14	9170584	38144	1
002	198	Response	11	9298263	65516	1
002	201	Response	13	9417783	34575	1
002	204	Response	13	9555224	71709	1
002	207	Response	13	9655064	41250	1
002	210	Response	13	9779704	65583	1
002	213	Response	14	9855704	11284	1
002	216	Response	10	10002584	57857	1
002	219	Response	14	10120503	25315	1
002	222	Response	9	10243864	48202	1
002	225	Response	14	10351384	5429	1
002	228	Response	12	10504022	57760	2
002	231	Response	14	10602904	26342	1
002	234	Response	11	10729784	52749	1
002	237	Response	14	10839703	32368	1
002	240	Response	10	10966423	58781	1
002	243	Response	15	11076024	18089	1
002	246	Response	12	11234584	76342	1
002	249	Response	14	11341464	32761	1
002	252	Response	11	11486264	77254	1
002	255	Response	14	11561624	22315	1
002	258	Response	11	11700024	60241	1
002	261	Response	15	11807704	17627	1
002	264	Response	10	11942264	51880	1
002	267	Response	14	12050424	9746	1
002	270	Response	10	12208824	67839	1
002	273	Response	14	12297783	26332	2
002	276	Response	11	12423064	51140	1
002	279	Response	14	12520184	17961	1
002	282	Response	11	12683064	80534	1
002	285	Response	15	12776024	23200	1
002	288	Response	11	12925784	72653	1
002	291	Response	14	13030424	26832	1
002	294	Response	11	13169784	65718	1
002	297	Response	14	13252024	17659	1
002	300	Response	11	13396824	61986	1
002	303	Response	14	13487703	22399	2
002	306	Response	10	13628184	62573	1
002	309	Response	15	13733944	18039	1
002	311	Response	1	20125465	6359406	1
002	318	Response	1	20260185	13659	1
002	320	Response	11	20378744	68235	2
002	323	Response	13	20488985	28182	1
002	326	Response	13	20613785	52508	1
002	329	Response	10	20715065	23323	1
002	332	Response	11	20843385	51169	1
002	335	Response	13	20966265	23588	1
002	338	Response	12	21105785	62801	1
002	341	Response	11	21192825	19542	1
002	344	Response	12	21322425	48835	1
002	347	Response	11	21422265	18209	1
002	350	Response	11	21565945	61582	1
002	353	Response	12	21693465	38808	1
