Scenario - PC
Logfile written - 09/25/2015 15:44:01

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

013	1	Response	1	120672	110506	1
013	2	Response	1	161151	40347	2
013	3	Response	1	429951	268658	2
013	4	Response	1	876672	446616	1
013	5	Response	10	958592	81820	1
013	8	Response	12	1063552	36319	1
013	10	Response	1	1234752	157199	1
013	12	Response	8	1345471	60473	2
013	15	Response	11	1462431	26972	2
013	18	Response	8	1602272	66506	1
013	22	Response	5	1732351	45958	2
013	25	Response	11	1851551	64851	2
013	28	Response	12	1969151	31990	2
013	31	Response	9	2075712	38078	1
013	35	Response	5	2215712	27617	1
013	38	Response	13	2343712	55310	1
013	41	Response	13	2466592	27730	1
013	44	Response	13	2569632	30463	1
013	48	Response	5	2713792	24162	1
013	51	Response	15	2846271	56167	2
013	55	Response	5	2970751	30020	2
013	58	Response	10	3111552	70514	1
013	61	Response	13	3217313	25815	1
013	64	Response	13	3360833	68861	1
013	67	Response	14	3477152	34886	1
013	70	Response	14	3600992	58419	1
013	74	Response	6	3718591	25557	2
013	77	Response	5	3875233	81892	1
013	80	Response	14	3971231	27597	2
013	83	Response	14	4106431	62490	2
013	87	Response	7	4233953	39384	1
013	90	Response	15	4356511	61635	2
013	94	Response	5	4478431	33095	2
013	97	Response	8	4605313	59670	1
013	100	Response	13	4724673	28569	1
013	103	Response	15	4864833	68422	1
013	107	Response	5	4967873	21002	1
013	110	Response	5	5113151	65806	2
013	113	Response	14	5222751	24945	2
013	116	Response	7	5361151	63038	2
013	119	Response	14	5481311	32904	2
013	122	Response	15	5595553	46839	1
013	126	Response	5	5726111	26770	2
013	129	Response	5	5854593	54945	1
013	132	Response	13	5985153	35211	1
013	135	Response	15	6107553	57304	1
013	139	Response	7	6231873	31164	1
013	142	Response	5	6361791	60608	2
013	145	Response	15	6475233	23756	1
013	148	Response	15	6621953	70169	1
013	152	Response	5	6728993	26582	1
013	155	Response	15	6870593	67875	1
013	159	Response	5	6984831	31652	2
013	162	Response	5	7110431	56779	3
013	165	Response	15	7231553	27607	1
013	167	Response	1	8166273	912173	1
013	169	Response	15	8278433	61919	1
013	172	Response	12	8378752	31939	2
013	175	Response	12	8513792	66672	2
013	178	Response	12	8628832	31251	2
013	181	Response	10	8766753	68865	1
013	184	Response	13	8873633	25451	1
013	187	Response	12	9008192	59703	2
013	190	Response	12	9108513	29725	1
013	193	Response	7	9243552	64457	2
013	196	Response	13	9353473	24084	1
013	199	Response	13	9489473	59777	1
013	202	Response	13	9589472	29477	2
013	205	Response	7	9728193	67891	1
013	208	Response	15	9841632	31036	2
013	211	Response	8	9968193	57290	1
013	214	Response	13	10063713	22511	1
013	217	Response	8	10205794	64118	1
013	220	Response	15	10304033	32058	1
013	223	Response	7	10433472	61190	2
013	226	Response	13	10555392	32816	2
013	229	Response	5	10677153	54103	1
013	232	Response	14	10776192	22843	2
013	235	Response	5	10912672	58850	2
013	238	Response	15	11018272	13989	2
013	241	Response	5	11155233	50476	1
013	244	Response	15	11250114	14892	1
013	247	Response	5	11395874	60345	1
013	250	Response	15	11504194	18204	1
013	253	Response	5	11639234	52937	1
013	256	Response	15	11738112	21516	2
013	259	Response	5	11877312	60242	2
013	262	Response	15	12000514	33150	1
013	265	Response	5	12123392	55555	2
013	268	Response	15	12216032	17895	2
013	271	Response	7	12356354	57910	1
013	274	Response	14	12480032	31295	2
013	277	Response	5	12606272	57228	2
013	280	Response	14	12720834	21496	1
013	283	Response	5	12857312	57500	2
013	286	Response	14	12950434	20156	1
013	289	Response	5	13091874	61123	1
013	292	Response	15	13199714	18669	1
013	295	Response	5	13336194	54675	1
013	298	Response	15	13436194	24209	1
013	301	Response	5	13569472	57180	2
013	304	Response	15	13686114	23362	1
013	307	Response	5	13821312	58253	2
013	310	Response	15	13942753	29400	1
013	312	Response	1	18787075	4823568	1
013	319	Response	1	18936833	28623	2
013	321	Response	12	19063713	76690	2
013	324	Response	14	19167553	30236	2
013	327	Response	14	19295233	57609	2
013	330	Response	12	19406435	38512	1
013	333	Response	14	19544033	75636	2
013	336	Response	13	19625955	27093	1
013	339	Response	7	19764833	65664	2
013	342	Response	14	19878273	28643	2
013	345	Response	12	20009153	59216	2
013	348	Response	13	20113473	33237	2
013	351	Response	10	20196994	16451	1
013	354	Response	13	20338753	27911	2
