Scenario - PC
Logfile written - 06/18/2015 10:55:41

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

001	1	Response	1	33517	23351	1
001	2	Response	1	37036	3376	2
001	3	Response	1	45356	8197	2
001	4	Response	1	48877	3387	1
001	5	Response	5	101356	52367	2
001	8	Response	15	207436	8153	2
001	10	Response	1	273997	24394	1
001	12	Response	5	375916	51666	2
001	15	Response	15	480397	5686	1
001	18	Response	7	621677	46492	1
001	22	Response	13	730477	4665	1
001	25	Response	7	872556	46271	2
001	28	Response	15	986158	9579	1
001	31	Response	6	1128878	51992	1
001	34	Response	15	1233516	6169	2
001	37	Response	11	1338796	10976	2
001	41	Response	9	1520076	41795	2
001	44	Response	13	1634796	56208	2
001	48	Response	7	1741358	12309	1
001	51	Response	5	1895278	65922	1
001	54	Response	15	1998318	18668	1
001	57	Response	15	2131596	51473	2
001	61	Response	6	2239276	8526	2
001	64	Response	15	2381198	49974	1
001	68	Response	6	2490158	8473	1
001	71	Response	5	2635278	53286	1
001	74	Response	15	2743598	11313	1
001	77	Response	15	2880396	47803	2
001	81	Response	7	3003758	20705	1
001	84	Response	5	3131596	48236	2
001	87	Response	15	3241996	8342	2
001	90	Response	15	3399277	65149	1
001	94	Response	7	3493998	9243	1
001	97	Response	5	3633678	48616	1
001	100	Response	15	3749838	14482	1
001	103	Response	5	3884077	48414	1
001	106	Response	15	3992878	6921	1
001	109	Response	15	4141517	55253	1
001	113	Response	9	4244398	7674	1
001	116	Response	5	4394477	57279	1
001	119	Response	15	4495596	8104	2
001	122	Response	15	4645998	58199	1
001	126	Response	9	4750798	12539	1
001	129	Response	5	4889998	51432	1
001	132	Response	15	5000878	12018	1
001	135	Response	15	5138798	49464	1
001	139	Response	8	5247756	7961	3
001	142	Response	5	5396398	56296	1
001	145	Response	15	5500209	9814	30
001	148	Response	15	5639438	48569	1
001	152	Response	8	5763278	21948	1
001	155	Response	15	5892078	50441	1
001	159	Response	8	6003116	11019	3
001	162	Response	5	6142957	50386	2
001	165	Response	15	6333678	90813	1
001	167	Response	1	6882318	435507	1
001	169	Response	15	6991767	59250	312
001	172	Response	13	7092238	29088	1
001	175	Response	8	7233518	70061	1
001	178	Response	13	7350318	36567	1
001	181	Response	11	7486958	72900	1
001	184	Response	14	7558798	14441	1
001	187	Response	6	7703118	58454	1
001	190	Response	15	7810958	16000	1
001	193	Response	5	7945037	49606	2
001	196	Response	15	8057677	11952	2
001	199	Response	5	8194318	48286	1
001	202	Response	15	8289517	13185	2
001	205	Response	5	8427437	50632	2
001	208	Response	15	8512238	5134	1
001	211	Response	5	8657358	49947	1
001	214	Response	15	8779438	21733	2
001	217	Response	5	8907278	49266	2
001	220	Response	15	8995438	7126	1
001	223	Response	5	9134478	45859	1
001	226	Response	15	9255917	16838	2
001	229	Response	5	9389678	50125	1
001	232	Response	15	9521519	31672	1
001	235	Response	5	9638158	47838	1
001	238	Response	15	9732399	11613	1
001	241	Response	5	9873357	52264	2
001	244	Response	15	9985038	13651	2
001	247	Response	5	10123277	51416	3
001	250	Response	15	10235279	13124	1
001	253	Response	5	10369517	47055	2
001	256	Response	15	10465197	12436	2
001	259	Response	5	10598638	45570	1
001	262	Response	15	10699918	16551	1
001	265	Response	5	10833359	49685	1
001	268	Response	15	10950959	16824	1
001	271	Response	5	11082799	48191	1
001	274	Response	15	11176877	11970	2
001	277	Response	5	11315279	49898	1
001	280	Response	15	11424876	9201	3
001	283	Response	5	11564397	48415	2
001	286	Response	15	11657517	11236	3
001	289	Response	5	11793199	46611	1
001	292	Response	15	11913039	16157	1
001	295	Response	5	12045199	47843	1
001	298	Response	15	12140399	12411	1
001	301	Response	5	12277999	49704	1
001	304	Response	15	12389999	11410	1
001	307	Response	5	12526639	47743	1
001	310	Response	15	12645359	16169	1
001	312	Response	1	12938319	258809	1
001	319	Response	1	13116879	57468	1
001	321	Response	5	13228724	61508	316
001	324	Response	15	13324079	6069	1
001	327	Response	5	13423759	5445	1
001	328	Response	5	13483919	60104	1
001	330	Response	15	13544079	9960	1
001	333	Response	5	13683917	49490	3
001	336	Response	15	13772719	7827	1
001	339	Response	5	13918479	53113	1
001	342	Response	15	14025519	9859	1
001	345	Response	5	14164719	48585	1
001	348	Response	15	14254798	8365	2
001	351	Response	5	14397678	50938	2
001	354	Response	15	14506158	9124	2
